CustomerID,Tenure,MonthlyCharges,TotalCharges,NumProducts,SupportCalls,Contract,PaymentMethod,InternetService,SeniorCitizen,Partner,Churn
CUST-03998,57,78.33,4284.53,5,0,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1
CUST-03999,8,73.84,585.48,2,0,Two Year,Bank Transfer,DSL,0,0,0
CUST-04000,20,65.45,1217.32,3,6,Month-to-Month,Electronic Check,Fiber Optic,0,0,1
CUST-04001,53,40.93,2068.34,4,3,One Year,Bank Transfer,No,0,0,1
CUST-04002,12,20.37,255.37,2,1,Month-to-Month,Mailed Check,DSL,0,0,0
CUST-04003,49,44.15,2411.8,2,2,Month-to-Month,Bank Transfer,DSL,0,0,0
CUST-04004,17,70.97,1092.16,2,4,Two Year,Mailed Check,Fiber Optic,0,1,1
CUST-04005,64,58.0,4091.03,4,2,Month-to-Month,Bank Transfer,Fiber Optic,1,0,1
CUST-04006,42,64.85,2414.47,2,5,Two Year,Mailed Check,DSL,0,1,1
CUST-04007,29,118.06,3131.0,3,1,Two Year,Electronic Check,Fiber Optic,0,0,0
CUST-04008,19,55.03,900.4,5,4,Two Year,Credit Card,DSL,0,1,0
CUST-04009,11,65.22,640.11,3,0,Month-to-Month,Bank Transfer,No,0,0,0
CUST-04010,50,33.35,1876.26,5,2,Two Year,Electronic Check,Fiber Optic,0,0,0
CUST-04011,71,24.8,1739.37,5,2,Month-to-Month,Electronic Check,Fiber Optic,0,0,0
CUST-04012,58,97.54,4940.54,2,1,Month-to-Month,Bank Transfer,No,0,1,1
CUST-04013,34,77.07,2981.78,2,1,Month-to-Month,Bank Transfer,Fiber Optic,0,1,0
CUST-04014,20,96.07,2139.86,4,2,Month-to-Month,Mailed Check,Fiber Optic,1,1,1
CUST-04015,50,34.99,1883.17,1,2,Two Year,Bank Transfer,DSL,0,1,0
CUST-04016,10,77.18,872.17,3,3,One Year,Bank Transfer,Fiber Optic,1,1,1
CUST-04017,32,45.36,1329.65,4,0,Two Year,Mailed Check,DSL,0,0,0
CUST-04018,52,42.81,2450.76,4,2,Month-to-Month,Mailed Check,No,0,0,1
CUST-04019,15,21.15,335.33,3,1,Two Year,Bank Transfer,Fiber Optic,0,1,0
CUST-04020,3,33.03,110.08,3,1,Month-to-Month,Bank Transfer,No,0,1,1
CUST-04021,37,50.93,2052.26,5,4,Two Year,Bank Transfer,DSL,0,0,1
CUST-04022,40,31.69,1209.23,1,0,Two Year,Credit Card,DSL,0,1,0
CUST-04023,72,118.59,9241.36,2,5,Month-to-Month,Credit Card,Fiber Optic,0,1,0
CUST-04024,40,50.86,1889.42,1,0,One Year,Electronic Check,DSL,0,1,0
CUST-04025,56,33.03,1754.57,1,1,One Year,Electronic Check,DSL,0,1,0
CUST-04026,23,39.91,809.96,2,5,Month-to-Month,Bank Transfer,No,0,0,0
CUST-04027,11,78.77,979.56,1,6,Month-to-Month,Mailed Check,DSL,0,1,1
CUST-04028,64,26.4,1583.66,4,2,Two Year,Bank Transfer,Fiber Optic,1,1,0
CUST-04029,8,106.24,855.18,4,2,Month-to-Month,Bank Transfer,No,0,0,1
CUST-04030,56,116.15,6292.36,2,4,Month-to-Month,Electronic Check,DSL,0,0,1
CUST-04031,60,44.67,3050.01,2,3,Month-to-Month,Bank Transfer,Fiber Optic,0,1,0
CUST-04032,10,65.01,617.93,3,2,One Year,Bank Transfer,Fiber Optic,0,0,1
CUST-04033,39,22.21,938.57,3,5,Month-to-Month,Electronic Check,No,0,0,0
CUST-04034,28,84.07,2604.95,1,0,One Year,Electronic Check,Fiber Optic,0,1,1
CUST-04035,49,61.39,2950.0,1,3,One Year,Mailed Check,No,1,0,1
CUST-04036,36,47.01,1630.51,2,2,Month-to-Month,Mailed Check,DSL,0,0,1
CUST-04037,13,40.68,568.15,1,1,Month-to-Month,Mailed Check,DSL,0,0,0
CUST-04038,36,85.4,3455.22,5,3,One Year,Credit Card,Fiber Optic,0,0,1
CUST-04039,26,61.62,1724.65,4,3,Two Year,Credit Card,Fiber Optic,0,0,0
CUST-04040,4,37.97,139.45,1,2,Month-to-Month,Bank Transfer,Fiber Optic,0,0,0
CUST-04041,64,88.91,6353.11,1,0,Two Year,Mailed Check,Fiber Optic,0,1,1
CUST-04042,38,76.51,2809.33,3,3,Month-to-Month,Electronic Check,No,1,1,1
CUST-04043,22,105.87,2382.4,5,1,Month-to-Month,Mailed Check,Fiber Optic,0,1,1
CUST-04044,2,31.75,69.81,1,2,Month-to-Month,Bank Transfer,No,0,0,1
CUST-04045,31,98.57,2770.02,4,3,One Year,Credit Card,Fiber Optic,1,1,1
CUST-04046,11,87.35,1042.86,1,0,Month-to-Month,Credit Card,Fiber Optic,1,0,0
CUST-04047,46,31.5,1490.8,2,1,Two Year,Bank Transfer,Fiber Optic,0,0,0
CUST-04048,62,89.48,6202.41,5,2,Two Year,Mailed Check,Fiber Optic,0,0,0
CUST-04049,69,64.15,3990.76,1,1,Two Year,Bank Transfer,Fiber Optic,0,0,0
CUST-04050,64,114.5,7153.63,5,1,Month-to-Month,Bank Transfer,No,0,1,0
CUST-04051,10,34.16,375.71,1,3,Month-to-Month,Credit Card,Fiber Optic,0,1,0
CUST-04052,40,84.28,2884.97,4,4,Month-to-Month,Credit Card,Fiber Optic,0,1,0
CUST-04053,24,58.2,1234.3,4,3,Month-to-Month,Credit Card,No,0,1,0
CUST-04054,44,115.68,5839.0,5,2,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-04055,60,53.0,2970.5,3,2,Month-to-Month,Mailed Check,DSL,0,0,0
CUST-04056,62,116.22,8233.62,3,6,Two Year,Bank Transfer,Fiber Optic,0,1,0
CUST-04057,17,110.15,1694.21,2,3,One Year,Mailed Check,DSL,0,0,0
CUST-04058,65,47.04,2930.18,3,0,Two Year,Mailed Check,Fiber Optic,0,0,0
CUST-04059,57,100.35,6153.87,5,3,Two Year,Bank Transfer,Fiber Optic,0,1,1
CUST-04060,55,119.56,6887.06,3,2,Month-to-Month,Mailed Check,No,0,0,1
CUST-04061,53,45.27,2457.7,2,1,Two Year,Mailed Check,Fiber Optic,0,0,0
CUST-04062,56,63.68,3598.07,1,3,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1
CUST-04063,9,72.02,714.96,3,1,Month-to-Month,Credit Card,Fiber Optic,1,0,0
CUST-04064,22,49.49,1002.21,5,4,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-04065,13,21.53,275.06,5,2,Month-to-Month,Credit Card,No,0,0,0
CUST-04066,48,42.01,1808.05,2,1,Month-to-Month,Mailed Check,Fiber Optic,0,1,0
CUST-04067,18,48.19,892.39,2,3,Month-to-Month,Credit Card,Fiber Optic,0,1,0
CUST-04068,40,64.36,2381.74,4,1,Two Year,Credit Card,Fiber Optic,0,0,0
CUST-04069,17,37.11,599.42,4,1,Two Year,Electronic Check,DSL,0,0,0
CUST-04070,15,107.33,1596.06,4,1,One Year,Electronic Check,No,0,1,0
CUST-04071,15,90.49,1164.65,1,3,One Year,Credit Card,DSL,0,0,0
CUST-04072,63,28.52,1576.8,5,1,Month-to-Month,Electronic Check,Fiber Optic,0,0,0
CUST-04073,39,85.01,3500.32,4,1,One Year,Credit Card,Fiber Optic,0,1,0
CUST-04074,13,85.37,1086.16,5,0,Month-to-Month,Electronic Check,DSL,0,0,1
CUST-04075,32,115.62,4104.74,2,2,Month-to-Month,Mailed Check,No,0,1,0
CUST-04076,9,20.3,193.37,1,1,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-04077,40,44.79,1527.21,2,3,One Year,Electronic Check,DSL,0,0,0
CUST-04078,20,112.78,2334.58,5,2,One Year,Bank Transfer,No,1,0,0
CUST-04079,63,113.21,6262.94,4,1,Month-to-Month,Electronic Check,Fiber Optic,0,0,1
CUST-04080,44,92.06,4392.03,2,3,Month-to-Month,Credit Card,Fiber Optic,0,0,1
CUST-04081,38,96.58,4211.2,3,1,One Year,Electronic Check,No,0,0,0
CUST-04082,60,29.15,1765.37,1,1,One Year,Electronic Check,DSL,0,0,1
CUST-04083,71,71.39,5346.63,5,2,Month-to-Month,Bank Transfer,Fiber Optic,1,0,0
CUST-04084,48,43.16,1908.42,4,2,Month-to-Month,Bank Transfer,Fiber Optic,0,1,0
CUST-04085,18,38.12,673.31,2,1,Month-to-Month,Electronic Check,No,0,0,0
CUST-04086,16,101.03,1789.17,1,2,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1
CUST-04087,55,33.5,1658.67,4,1,One Year,Electronic Check,No,0,1,0
CUST-04088,39,66.87,2424.49,2,1,One Year,Credit Card,Fiber Optic,1,1,0
CUST-04089,68,113.86,7615.74,5,1,One Year,Credit Card,DSL,1,1,1
CUST-04090,59,38.58,2421.16,3,2,Month-to-Month,Mailed Check,DSL,0,0,0
CUST-04091,62,117.8,7031.65,3,1,One Year,Bank Transfer,Fiber Optic,0,0,0
CUST-04092,13,119.43,1751.82,5,0,Month-to-Month,Electronic Check,Fiber Optic,1,1,1
CUST-04093,6,75.56,398.2,1,2,Month-to-Month,Credit Card,Fiber Optic,1,1,1
CUST-04094,60,37.01,2134.53,5,3,Month-to-Month,Mailed Check,No,1,1,1
CUST-04095,14,51.61,767.83,2,2,Two Year,Mailed Check,Fiber Optic,1,1,1
CUST-04096,54,62.45,3095.08,1,4,One Year,Electronic Check,DSL,0,1,1
CUST-04097,4,50.93,213.28,3,0,Month-to-Month,Mailed Check,No,0,1,1
CUST-04098,39,48.06,1685.53,2,1,One Year,Mailed Check,Fiber Optic,0,0,0
CUST-04099,72,117.22,7315.6,4,0,Month-to-Month,Electronic Check,Fiber Optic,0,1,0
CUST-04100,25,35.34,783.05,4,1,One Year,Mailed Check,DSL,0,1,1
CUST-04101,32,93.33,3371.81,4,3,Two Year,Mailed Check,DSL,0,0,0
CUST-04102,59,20.04,1200.72,3,3,Month-to-Month,Electronic Check,Fiber Optic,0,1,1
CUST-04103,63,79.62,5462.01,5,2,Month-to-Month,Electronic Check,No,0,0,1
CUST-04104,38,111.59,4027.54,1,1,Month-to-Month,Credit Card,DSL,0,0,0
CUST-04105,53,48.79,2657.75,3,1,One Year,Mailed Check,Fiber Optic,0,0,0
CUST-04106,67,38.55,2578.94,2,1,Month-to-Month,Credit Card,Fiber Optic,0,0,0
CUST-04107,28,85.17,2703.65,2,4,Month-to-Month,Credit Card,Fiber Optic,1,1,1
CUST-04108,3,91.26,294.11,4,2,Month-to-Month,Bank Transfer,No,1,0,0
CUST-04109,22,88.8,2088.72,1,3,Month-to-Month,Electronic Check,DSL,0,1,0
CUST-04110,38,51.93,1704.78,4,0,One Year,Bank Transfer,No,0,0,1
CUST-04111,72,45.22,3304.35,2,1,One Year,Electronic Check,No,0,1,1
CUST-04112,72,115.59,8240.07,2,0,One Year,Bank Transfer,DSL,1,0,1
CUST-04113,62,112.33,7858.37,5,1,Month-to-Month,Electronic Check,Fiber Optic,0,1,1
CUST-04114,57,65.73,3473.87,5,3,One Year,Mailed Check,DSL,0,1,0
CUST-04115,6,104.62,584.38,5,2,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-04116,32,65.23,2031.84,4,3,Month-to-Month,Credit Card,Fiber Optic,0,1,0
CUST-04117,10,62.44,576.33,1,5,Month-to-Month,Bank Transfer,No,1,1,0
CUST-04118,3,35.68,95.13,5,3,Two Year,Credit Card,Fiber Optic,0,0,0
CUST-04119,59,62.64,4092.04,3,0,One Year,Bank Transfer,Fiber Optic,0,0,1
CUST-04120,49,73.74,3676.43,5,2,Month-to-Month,Electronic Check,Fiber Optic,0,1,0
CUST-04121,59,22.25,1455.06,4,4,Two Year,Electronic Check,Fiber Optic,0,0,0
CUST-04122,31,64.41,2195.06,1,1,Two Year,Bank Transfer,DSL,0,1,0
CUST-04123,69,98.14,6328.88,5,1,Month-to-Month,Bank Transfer,DSL,0,1,0
CUST-04124,62,88.0,5534.14,1,1,Month-to-Month,Mailed Check,DSL,0,0,0
CUST-04125,52,83.52,3800.01,3,3,Month-to-Month,Bank Transfer,DSL,0,1,0
CUST-04126,41,110.96,5116.1,2,0,Month-to-Month,Mailed Check,DSL,1,0,0
CUST-04127,31,21.8,656.39,1,5,Two Year,Bank Transfer,Fiber Optic,0,1,1
CUST-04128,22,75.7,1612.28,5,1,Two Year,Mailed Check,DSL,0,1,0
CUST-04129,4,98.73,371.55,4,2,Month-to-Month,Credit Card,No,0,1,1
CUST-04130,13,74.13,952.32,4,1,Month-to-Month,Mailed Check,DSL,0,0,0
CUST-04131,45,52.39,2181.98,4,1,Month-to-Month,Credit Card,Fiber Optic,0,1,0
CUST-04132,42,33.63,1359.43,4,2,Month-to-Month,Mailed Check,Fiber Optic,0,0,0
CUST-04133,49,108.76,5808.79,1,2,One Year,Electronic Check,DSL,1,1,0
CUST-04134,20,67.08,1476.13,4,1,Month-to-Month,Mailed Check,DSL,0,0,1
CUST-04135,54,107.81,5479.74,2,2,Month-to-Month,Bank Transfer,DSL,1,1,1
CUST-04136,36,78.59,2802.94,3,1,Month-to-Month,Credit Card,Fiber Optic,0,0,1
CUST-04137,1,87.42,97.22,1,1,Two Year,Bank Transfer,Fiber Optic,0,1,0
CUST-04138,15,100.43,1304.29,1,2,Month-to-Month,Bank Transfer,No,0,0,1
CUST-04139,17,85.92,1631.16,4,1,Month-to-Month,Electronic Check,DSL,1,1,1
CUST-04140,24,59.81,1314.51,4,4,One Year,Mailed Check,No,0,1,0
CUST-04141,58,71.36,4360.57,1,1,Month-to-Month,Electronic Check,Fiber Optic,1,1,1
CUST-04142,72,100.3,7400.45,4,1,One Year,Mailed Check,Fiber Optic,0,1,1
CUST-04143,23,57.37,1340.47,4,2,Month-to-Month,Bank Transfer,DSL,1,0,0
CUST-04144,46,58.81,2996.91,4,1,Two Year,Mailed Check,DSL,0,0,0
CUST-04145,72,29.57,1874.56,4,1,Month-to-Month,Electronic Check,Fiber Optic,1,0,0
CUST-04146,8,111.46,850.76,4,3,Month-to-Month,Credit Card,No,0,0,1
CUST-04147,59,29.1,1736.6,5,1,Month-to-Month,Electronic Check,DSL,0,0,0
CUST-04148,59,84.82,5471.72,5,2,Two Year,Electronic Check,Fiber Optic,0,0,0
CUST-04149,13,61.32,729.35,5,3,One Year,Electronic Check,DSL,0,1,0
CUST-04150,39,60.56,2576.48,1,2,Month-to-Month,Credit Card,DSL,0,1,0
CUST-04151,28,87.96,2388.73,3,0,Month-to-Month,Bank Transfer,No,0,1,0
CUST-04152,61,26.71,1477.25,1,1,Month-to-Month,Electronic Check,DSL,0,0,1
CUST-04153,16,79.37,1368.59,5,3,One Year,Electronic Check,DSL,0,1,0
CUST-04154,2,97.2,170.54,1,2,One Year,Electronic Check,No,0,0,1
CUST-04155,17,102.82,1755.68,3,2,Month-to-Month,Credit Card,Fiber Optic,0,1,1
CUST-04156,30,37.05,966.07,4,2,One Year,Credit Card,DSL,0,1,1
CUST-04157,13,109.74,1365.17,2,3,Month-to-Month,Credit Card,Fiber Optic,0,0,1
CUST-04158,13,85.61,1146.68,5,0,Two Year,Bank Transfer,Fiber Optic,1,1,1
CUST-04159,43,108.19,4730.49,5,3,Two Year,Mailed Check,Fiber Optic,0,1,1
CUST-04160,21,68.53,1397.97,3,4,One Year,Bank Transfer,Fiber Optic,1,1,0
CUST-04161,55,74.2,3994.13,4,2,Two Year,Bank Transfer,Fiber Optic,0,0,0
CUST-04162,40,111.9,4109.11,4,4,Month-to-Month,Bank Transfer,DSL,0,0,1
CUST-04163,15,109.99,1628.01,2,1,One Year,Mailed Check,No,1,1,0
CUST-04164,52,64.82,3828.97,4,2,Month-to-Month,Electronic Check,DSL,0,1,0
CUST-04165,53,47.44,2778.67,3,2,Two Year,Credit Card,No,1,1,0
CUST-04166,52,59.32,2756.34,4,2,Month-to-Month,Bank Transfer,DSL,0,0,0
CUST-04167,30,58.78,1514.64,3,2,Month-to-Month,Credit Card,No,0,1,0
CUST-04168,33,48.69,1815.74,5,3,Two Year,Credit Card,Fiber Optic,1,0,0
CUST-04169,57,46.86,2692.45,5,1,One Year,Credit Card,Fiber Optic,0,0,0
CUST-04170,52,106.11,5580.35,5,1,Month-to-Month,Electronic Check,Fiber Optic,1,1,0
CUST-04171,9,26.99,263.37,1,4,Month-to-Month,Credit Card,Fiber Optic,0,1,1
CUST-04172,54,87.76,4475.58,5,0,Month-to-Month,Credit Card,Fiber Optic,0,0,1
CUST-04173,1,37.28,37.08,3,3,Month-to-Month,Electronic Check,Fiber Optic,0,0,0
CUST-04174,44,54.45,2732.65,2,4,Month-to-Month,Credit Card,Fiber Optic,0,0,0
CUST-04175,9,26.15,247.5,4,4,Month-to-Month,Mailed Check,Fiber Optic,0,0,0
CUST-04176,32,47.0,1347.77,5,1,Month-to-Month,Mailed Check,DSL,0,1,0
CUST-04177,15,96.84,1292.77,1,3,Month-to-Month,Bank Transfer,DSL,0,0,1
CUST-04178,12,108.5,1186.49,1,2,Month-to-Month,Mailed Check,Fiber Optic,0,0,0
CUST-04179,57,42.15,2594.79,3,2,One Year,Mailed Check,Fiber Optic,0,0,0
CUST-04180,8,66.35,498.22,2,3,Month-to-Month,Mailed Check,No,0,1,1
CUST-04181,72,67.03,4133.2,5,1,Month-to-Month,Electronic Check,Fiber Optic,0,1,0
CUST-04182,27,107.36,3284.98,5,5,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-04183,62,96.28,5377.88,1,1,Two Year,Credit Card,Fiber Optic,0,0,1
CUST-04184,12,71.31,729.82,3,6,Two Year,Bank Transfer,DSL,0,0,0
CUST-04185,65,87.07,5213.23,1,2,Month-to-Month,Credit Card,No,0,1,1
CUST-04186,42,104.74,4049.39,1,0,Two Year,Credit Card,Fiber Optic,0,0,0
CUST-04187,62,20.95,1268.51,2,3,Month-to-Month,Mailed Check,No,0,0,1
CUST-04188,11,60.29,746.83,3,4,Month-to-Month,Bank Transfer,DSL,0,1,1
CUST-04189,43,110.72,5302.55,2,3,Month-to-Month,Credit Card,Fiber Optic,0,1,1
CUST-04190,17,94.03,1577.84,3,3,Month-to-Month,Bank Transfer,Fiber Optic,1,1,0
CUST-04191,32,74.28,2313.42,5,3,One Year,Mailed Check,Fiber Optic,0,0,0
CUST-04192,40,72.96,2966.56,4,3,Month-to-Month,Credit Card,Fiber Optic,0,0,1
CUST-04193,23,54.78,1162.97,4,0,One Year,Electronic Check,DSL,0,1,0
CUST-04194,56,72.05,3492.75,3,1,Month-to-Month,Credit Card,DSL,0,0,0
CUST-04195,6,85.54,580.87,4,3,Month-to-Month,Credit Card,Fiber Optic,0,1,1
CUST-04196,50,61.84,2801.38,1,3,Month-to-Month,Bank Transfer,DSL,0,1,1
CUST-04197,37,91.42,3076.49,5,0,Month-to-Month,Bank Transfer,DSL,0,0,1
CUST-04198,64,106.12,6735.57,5,2,One Year,Bank Transfer,No,0,1,0
CUST-04199,54,35.47,1910.56,4,2,Two Year,Mailed Check,Fiber Optic,1,0,0
CUST-04200,72,65.15,4013.12,3,0,Month-to-Month,Bank Transfer,No,0,1,0
CUST-04201,49,60.8,2664.56,1,4,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-04202,11,88.75,940.56,3,3,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-04203,49,44.99,2326.02,4,3,Two Year,Electronic Check,DSL,0,1,0
CUST-04204,21,84.03,1620.86,5,1,Month-to-Month,Bank Transfer,No,0,0,1
CUST-04205,66,107.75,6947.26,5,2,Month-to-Month,Mailed Check,Fiber Optic,0,1,1
CUST-04206,63,61.81,3961.02,3,1,One Year,Mailed Check,Fiber Optic,0,0,0
CUST-04207,28,111.1,3473.45,2,1,Month-to-Month,Credit Card,DSL,0,0,0
CUST-04208,17,119.32,1922.6,3,4,Two Year,Bank Transfer,Fiber Optic,1,0,0
CUST-04209,6,30.61,163.47,2,0,One Year,Mailed Check,Fiber Optic,0,1,1
CUST-04210,19,43.31,820.24,3,3,Two Year,Credit Card,Fiber Optic,1,0,1
CUST-04211,56,115.04,6919.07,2,2,One Year,Electronic Check,No,0,0,0
CUST-04212,28,115.83,2863.64,2,3,One Year,Mailed Check,Fiber Optic,0,0,0
CUST-04213,66,29.77,1920.42,2,3,Two Year,Bank Transfer,Fiber Optic,0,1,0
CUST-04214,38,21.5,698.81,2,2,One Year,Electronic Check,DSL,0,1,0
CUST-04215,37,36.11,1149.11,1,3,Month-to-Month,Mailed Check,Fiber Optic,0,1,0
CUST-04216,68,119.6,8091.21,2,0,Month-to-Month,Bank Transfer,No,0,1,0
CUST-04217,49,38.0,1749.27,2,2,Month-to-Month,Mailed Check,Fiber Optic,0,0,0
CUST-04218,43,70.25,3333.49,5,1,Month-to-Month,Bank Transfer,Fiber Optic,0,1,0
CUST-04219,36,104.84,3889.91,1,2,Month-to-Month,Credit Card,No,0,1,0
CUST-04220,58,22.04,1260.65,2,1,Month-to-Month,Mailed Check,DSL,0,0,1
CUST-04221,13,80.45,1016.96,4,1,Month-to-Month,Mailed Check,DSL,0,0,1
CUST-04222,52,47.7,2478.35,1,1,Month-to-Month,Electronic Check,Fiber Optic,0,1,0
CUST-04223,58,106.23,5311.89,5,4,Two Year,Credit Card,DSL,0,0,1
CUST-04224,32,48.35,1729.52,3,1,One Year,Electronic Check,DSL,0,1,0
CUST-04225,60,88.68,6116.21,5,2,One Year,Mailed Check,Fiber Optic,0,1,1
CUST-04226,58,87.42,4585.87,5,3,Month-to-Month,Credit Card,Fiber Optic,0,0,1
CUST-04227,56,42.15,2091.59,1,0,Month-to-Month,Bank Transfer,Fiber Optic,0,0,0
CUST-04228,28,23.48,587.14,1,1,Month-to-Month,Credit Card,No,0,0,1
CUST-04229,1,60.92,63.86,4,1,Month-to-Month,Credit Card,DSL,0,0,0
CUST-04230,42,48.92,2154.15,4,0,Month-to-Month,Bank Transfer,DSL,0,0,1
CUST-04231,48,100.9,5348.72,1,1,Two Year,Mailed Check,DSL,0,1,1
CUST-04232,40,100.04,4303.91,1,4,One Year,Mailed Check,Fiber Optic,0,0,0
CUST-04233,63,65.7,4076.63,1,2,Month-to-Month,Electronic Check,No,0,1,1
CUST-04234,72,80.65,6003.4,3,2,Two Year,Mailed Check,No,0,1,1
CUST-04235,4,80.43,339.89,5,2,One Year,Mailed Check,DSL,0,1,1
CUST-04236,38,102.72,3918.27,4,2,One Year,Bank Transfer,DSL,0,0,0
CUST-04237,27,62.5,1675.17,4,1,Month-to-Month,Electronic Check,Fiber Optic,0,1,0
CUST-04238,9,47.54,446.48,2,2,Two Year,Credit Card,Fiber Optic,0,0,1
CUST-04239,16,46.5,756.83,3,0,Month-to-Month,Electronic Check,No,1,1,0
CUST-04240,56,73.62,4300.75,1,2,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-04241,31,64.91,2080.34,1,2,One Year,Electronic Check,No,0,0,0
CUST-04242,14,64.01,955.07,3,4,Month-to-Month,Credit Card,No,0,0,1
CUST-04243,25,29.11,758.93,4,2,Two Year,Bank Transfer,Fiber Optic,0,1,0
CUST-04244,34,91.86,3141.74,1,2,Two Year,Mailed Check,DSL,1,0,0
CUST-04245,67,41.37,2922.96,2,3,Month-to-Month,Mailed Check,DSL,0,1,0
CUST-04246,24,39.7,938.36,4,6,Month-to-Month,Credit Card,Fiber Optic,0,1,1
CUST-04247,26,61.28,1469.8,5,2,Month-to-Month,Bank Transfer,Fiber Optic,0,0,0
CUST-04248,20,42.78,727.62,3,1,Month-to-Month,Electronic Check,DSL,0,0,0
CUST-04249,64,78.39,5107.21,4,3,Month-to-Month,Credit Card,DSL,0,0,1
CUST-04250,10,57.15,587.04,5,3,Month-to-Month,Electronic Check,DSL,0,0,1
CUST-04251,67,64.89,4963.32,2,2,Month-to-Month,Bank Transfer,DSL,0,1,0
CUST-04252,24,73.72,1695.75,3,1,One Year,Bank Transfer,No,0,0,0
CUST-04253,5,40.35,195.34,1,4,Month-to-Month,Bank Transfer,Fiber Optic,0,0,1
CUST-04254,67,35.58,2170.6,1,1,Two Year,Bank Transfer,Fiber Optic,0,0,0
CUST-04255,58,108.04,5458.97,5,2,Month-to-Month,Electronic Check,DSL,0,1,0
CUST-04256,27,63.37,1851.02,4,4,Month-to-Month,Credit Card,No,0,1,1
CUST-04257,15,61.21,849.2,2,3,One Year,Credit Card,Fiber Optic,0,0,1
CUST-04258,35,23.56,851.54,5,0,Month-to-Month,Electronic Check,Fiber Optic,0,1,0
CUST-04259,53,69.8,3907.79,2,4,One Year,Bank Transfer,DSL,0,0,0
CUST-04260,44,75.42,3289.84,2,1,One Year,Bank Transfer,No,0,1,0
CUST-04261,26,75.88,2195.63,2,5,One Year,Mailed Check,No,1,1,0
CUST-04262,47,90.7,4191.02,3,2,Month-to-Month,Mailed Check,No,0,1,0
CUST-04263,34,37.75,1200.68,5,3,One Year,Electronic Check,Fiber Optic,0,1,0
CUST-04264,50,45.22,2529.62,3,3,One Year,Credit Card,Fiber Optic,0,1,0
CUST-04265,12,101.07,1344.4,4,3,One Year,Mailed Check,DSL,0,0,0
CUST-04266,4,114.72,412.63,4,0,Two Year,Mailed Check,DSL,1,0,1
CUST-04267,48,33.59,1383.03,1,3,Month-to-Month,Credit Card,DSL,1,1,0
CUST-04268,55,69.76,3364.86,1,0,Month-to-Month,Mailed Check,DSL,1,1,1
CUST-04269,1,41.42,38.77,1,2,Month-to-Month,Credit Card,DSL,0,0,1
CUST-04270,66,26.01,1959.87,4,1,Month-to-Month,Electronic Check,No,1,0,0
CUST-04271,30,52.55,1604.18,2,0,Month-to-Month,Mailed Check,Fiber Optic,0,0,1
CUST-04272,3,34.37,99.19,2,0,Month-to-Month,Bank Transfer,Fiber Optic,0,1,1
CUST-04273,21,90.99,2133.62,5,3,Month-to-Month,Electronic Check,DSL,0,0,1
CUST-04274,49,73.37,3544.59,4,2,Month-to-Month,Mailed Check,DSL,0,0,0
CUST-04275,62,34.38,2013.41,1,2,Two Year,Credit Card,Fiber Optic,0,1,0
CUST-04276,38,20.92,900.19,4,4,Month-to-Month,Electronic Check,Fiber Optic,0,1,0
CUST-04277,15,100.82,1670.87,2,4,Two Year,Mailed Check,DSL,0,1,1
CUST-04278,52,37.62,2157.93,2,5,Month-to-Month,Electronic Check,DSL,1,1,0
CUST-04279,46,80.62,3722.19,3,2,One Year,Bank Transfer,DSL,0,0,0
CUST-04280,25,53.69,1458.8,3,2,Month-to-Month,Mailed Check,Fiber Optic,0,1,1
CUST-04281,21,78.55,1490.87,5,2,Month-to-Month,Mailed Check,Fiber Optic,0,1,0
CUST-04282,5,51.57,263.51,4,1,Two Year,Credit Card,DSL,0,0,0
CUST-04283,70,28.69,2299.81,3,0,One Year,Electronic Check,Fiber Optic,0,0,0
CUST-04284,47,42.3,1863.42,3,1,Two Year,Bank Transfer,Fiber Optic,0,1,0
CUST-04285,68,38.81,2872.13,4,3,Month-to-Month,Credit Card,DSL,0,0,0
CUST-04286,18,62.8,1127.17,2,2,Two Year,Mailed Check,Fiber Optic,0,1,1
CUST-04287,21,85.83,1553.59,5,0,Month-to-Month,Credit Card,DSL,0,1,0
CUST-04288,23,46.38,1150.91,5,2,Month-to-Month,Credit Card,No,0,0,0
CUST-04289,64,21.21,1222.47,5,0,Month-to-Month,Bank Transfer,Fiber Optic,0,0,0
CUST-04290,67,71.89,5006.61,3,0,Month-to-Month,Mailed Check,Fiber Optic,0,1,1
CUST-04291,40,80.58,2822.55,2,3,Month-to-Month,Bank Transfer,DSL,0,0,1
CUST-04292,10,116.29,1318.8,5,2,One Year,Mailed Check,Fiber Optic,0,1,0
CUST-04293,52,78.95,3848.88,4,1,Two Year,Electronic Check,No,0,0,0
CUST-04294,72,67.12,4436.07,5,6,Month-to-Month,Electronic Check,Fiber Optic,0,1,1
